cond,block,white_point,gamma,chroma_gamma,saturation,value_in,hue_in_deg,chroma_out,lum_out,hue_out_deg
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,40,300.0,1.73,6.12,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,40,330.0,1.85,6.44,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,0.0,0.58,254.8,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,30.0,2.85,243.69,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,60.0,4.46,59.02,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,90.0,3.24,56.33,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,120.0,0.79,6.52,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,150.0,0.0,0.0,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,180.0,1.87,22.07,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,210.0,9.34,51.96,202.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,240.0,28.48,59.62,220.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,270.0,24.74,51.05,225.9
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,300.0,7.71,3.16,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,81,330.0,0.16,0.16,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,0.0,0.06,254.98,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,30.0,8.16,155.52,10.9
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,60.0,32.79,74.92,33.1
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,90.0,30.77,26.63,49.4
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,120.0,10.34,4.8,97.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,150.0,19.53,36.92,109.5
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,180.0,29.17,96.78,175.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,210.0,52.87,114.86,199.4
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,240.0,64.08,117.09,206.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,270.0,59.39,91.26,219.5
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,300.0,40.11,50.36,243.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,122,330.0,12.02,15.23,1.1
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,0.0,1.56,254.17,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,30.0,54.28,80.1,12.5
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,60.0,69.03,58.96,39.3
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,90.0,70.17,59.48,58.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,120.0,53.2,47.72,75.6
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,150.0,37.51,109.55,139.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,180.0,46.59,142.23,176.4
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,210.0,68.86,153.25,192.8
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,240.0,93.53,132.54,207.2
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,270.0,76.35,114.99,213.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,300.0,50.25,75.8,231.5
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,163,330.0,17.56,52.69,3.3
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,0.0,7.38,244.58,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,30.0,125.26,95.72,19.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,60.0,117.99,145.14,33.8
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,90.0,121.02,172.02,44.6
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,120.0,69.01,176.49,64.1
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,150.0,43.82,171.9,83.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,180.0,31.66,199.12,148.6
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,210.0,81.15,172.58,194.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,240.0,105.47,163.74,202.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,270.0,67.13,182.06,201.6
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,300.0,15.94,152.17,208.1
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,204,330.0,36.52,129.81,357.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,0.0,6.25,240.47,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,30.0,123.01,160.7,12.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,60.0,93.05,206.39,28.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,90.0,66.74,230.76,55.9
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,120.0,42.35,215.37,56.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,150.0,25.9,204.73,97.8
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,180.0,10.49,249.85,178.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,210.0,38.48,224.45,192.2
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,240.0,98.01,164.23,193.7
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,270.0,32.81,236.56,196.0
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,300.0,4.72,219.46,
huevalue_wp0.75_g1.4_k2.5_s1.0,main,0.75,1.4,2.5,1.0,245,330.0,65.24,199.26,14.1
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,0.0,0.85,198.98,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,30.0,0.3,254.87,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,60.0,3.22,39.11,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,90.0,4.0,60.34,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,120.0,2.99,56.7,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,150.0,3.16,39.12,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,180.0,2.73,15.55,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,210.0,5.17,27.59,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,240.0,7.43,66.62,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,270.0,6.96,72.07,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,300.0,5.71,71.87,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,40,330.0,4.02,35.93,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,0.0,0.26,254.91,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,30.0,1.1,250.63,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,60.0,5.44,57.62,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,90.0,5.83,56.42,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,120.0,1.18,32.0,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,150.0,0.0,0.0,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,180.0,0.21,0.39,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,210.0,6.14,50.75,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,240.0,15.32,54.43,220.1
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,270.0,23.03,60.24,220.1
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,300.0,5.1,21.04,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,81,330.0,0.05,0.11,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,0.0,0.14,254.95,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,30.0,4.33,166.9,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,60.0,32.81,71.25,25.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,90.0,29.94,44.93,45.1
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,120.0,9.81,3.83,110.8
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,150.0,20.45,17.07,111.5
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,180.0,23.28,76.4,157.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,210.0,47.51,108.24,200.4
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,240.0,59.94,110.34,214.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,270.0,51.76,112.88,222.9
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,300.0,36.72,53.92,247.5
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,122,330.0,9.63,3.21,360.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,0.0,2.22,253.97,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,30.0,47.04,85.47,3.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,60.0,75.55,57.11,30.5
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,90.0,63.36,53.29,53.3
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,120.0,44.45,26.97,95.2
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,150.0,43.04,93.02,149.7
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,180.0,41.4,125.58,173.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,210.0,67.89,142.41,196.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,240.0,87.69,135.06,209.9
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,270.0,78.49,115.33,215.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,300.0,50.31,76.74,236.4
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,163,330.0,39.33,15.08,356.3
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,0.0,3.85,243.88,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,30.0,126.82,49.69,8.1
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,60.0,136.92,98.29,32.4
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,90.0,145.6,150.66,46.8
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,120.0,85.27,142.16,66.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,150.0,41.77,128.22,97.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,180.0,38.08,171.44,158.8
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,210.0,87.28,149.74,198.3
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,240.0,116.27,134.89,207.9
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,270.0,95.12,150.41,204.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,300.0,35.56,125.55,218.9
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,204,330.0,55.87,41.2,357.4
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,0.0,4.4,240.1,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,30.0,186.24,92.7,12.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,60.0,141.24,179.39,29.3
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,90.0,93.53,221.22,56.2
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,120.0,63.26,188.04,57.8
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,150.0,39.0,164.22,106.3
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,180.0,16.85,236.58,168.8
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,210.0,62.49,196.54,195.9
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,240.0,152.69,85.67,206.6
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,270.0,61.48,204.1,200.0
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,300.0,4.95,189.37,
huevalue_wp0.75_g1.4_k1.5_s0.7,main,0.75,1.4,1.5,0.7,245,330.0,103.83,131.28,12.4
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,0.0,0.97,222.24,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,30.0,1.15,254.59,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,60.0,4.54,52.21,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,90.0,4.65,57.12,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,120.0,5.11,56.97,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,150.0,2.81,13.48,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,180.0,2.72,15.65,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,210.0,5.68,52.44,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,240.0,6.74,70.22,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,270.0,6.13,75.48,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,300.0,3.4,56.69,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,40,330.0,2.66,40.35,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,0.0,1.26,254.57,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,30.0,4.96,240.89,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,60.0,1.04,56.51,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,90.0,1.56,54.96,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,120.0,2.14,13.56,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,150.0,0.0,0.0,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,180.0,0.87,7.04,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,210.0,4.85,50.34,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,240.0,9.43,52.07,214.6
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,270.0,10.33,55.15,223.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,300.0,0.88,0.7,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,81,330.0,0.63,0.97,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,0.0,0.54,254.81,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,30.0,0.55,154.2,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,60.0,25.29,69.36,18.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,90.0,24.23,26.61,37.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,120.0,1.69,0.92,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,150.0,15.08,16.75,104.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,180.0,13.76,79.9,157.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,210.0,43.27,102.78,205.5
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,240.0,53.47,105.41,215.6
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,270.0,41.81,95.44,230.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,300.0,32.49,42.63,251.1
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,122,330.0,0.76,0.27,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,0.0,1.77,253.96,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,30.0,47.38,74.04,2.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,60.0,71.5,52.39,32.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,90.0,62.83,48.63,50.4
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,120.0,43.25,26.62,86.0
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,150.0,38.93,96.16,147.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,180.0,39.31,125.31,174.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,210.0,64.15,140.83,197.0
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,240.0,86.01,132.8,211.2
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,270.0,75.12,107.71,217.9
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,300.0,47.97,70.55,237.9
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,163,330.0,33.99,16.89,354.5
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,0.0,6.03,241.41,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,30.0,139.42,61.0,12.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,60.0,142.43,129.23,30.4
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,90.0,145.32,180.17,44.5
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,120.0,79.99,167.95,62.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,150.0,42.61,153.6,87.4
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,180.0,29.98,198.56,144.2
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,210.0,80.44,169.83,197.5
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,240.0,112.6,148.65,206.2
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,270.0,86.97,168.62,202.1
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,300.0,27.12,152.12,207.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,204,330.0,54.95,85.34,358.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,0.0,5.85,237.79,
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,30.0,150.1,145.41,13.9
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,60.0,94.3,208.13,30.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,90.0,57.63,235.7,59.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,120.0,47.17,221.78,53.3
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,150.0,24.61,206.7,100.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,180.0,10.74,249.26,177.8
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,210.0,32.16,230.63,189.0
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,240.0,115.99,135.05,198.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,270.0,35.57,234.92,193.7
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,300.0,17.56,234.48,171.0
huevalue_wp0.88_g1.8_k2.0_s0.7,main,0.88,1.8,2.0,0.7,245,330.0,91.37,182.75,14.8
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,0.0,1.05,192.02,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,30.0,0.13,254.83,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,60.0,2.74,46.09,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,90.0,4.12,62.57,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,120.0,1.54,56.06,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,150.0,2.58,21.35,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,180.0,1.99,7.61,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,210.0,3.63,36.21,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,240.0,7.86,53.98,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,270.0,4.96,53.25,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,300.0,1.73,20.8,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,40,330.0,0.97,3.89,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,0.0,0.09,254.73,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,30.0,0.57,254.46,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,60.0,6.81,56.64,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,90.0,6.22,55.31,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,120.0,1.35,36.57,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,150.0,0.0,0.0,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,180.0,0.39,2.88,
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,210.0,8.09,50.84,208.8
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,240.0,16.7,55.32,229.1
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,270.0,22.37,59.17,225.9
huevalue_wp0.75_g1.4_k1.5_s0.85,main,0.75,1.4,1.5,0.85,81,300.0,3.12,1.62,
